"bldg_id","in.sqft","in.bathroom_spot_vent_hour","in.bedrooms","in.building_america_climate_zone","in.cec_climate_zone","in.ceiling_fan","in.city","in.clothes_dryer","in.clothes_washer","in.clothes_washer_presence","in.cooking_range","in.cooling_setpoint","in.cooling_setpoint_has_offset","in.cooling_setpoint_offset_magnitude","in.cooling_setpoint_offset_period","in.county","in.dehumidifier","in.dishwasher","in.door_area","in.doors","in.ducts","in.eaves","in.electric_vehicle","in.emissions_electricity_units","in.emissions_fossil_fuel_units","in.emissions_fuel_oil_values","in.emissions_natural_gas_values","in.emissions_propane_values","in.emissions_scenario_names","in.emissions_types","in.emissions_wood_values","in.federal_poverty_level","in.generation_and_emissions_assessment_region","in.geometry_attic_type","in.geometry_building_horizontal_location_mf","in.geometry_building_horizontal_location_sfa","in.geometry_building_level_mf","in.geometry_building_number_units_mf","in.geometry_building_number_units_sfa","in.geometry_building_type_acs","in.geometry_building_type_height","in.geometry_building_type_recs","in.geometry_floor_area","in.geometry_floor_area_bin","in.geometry_foundation_type","in.geometry_garage","in.geometry_stories","in.geometry_stories_low_rise","in.geometry_story_bin","in.geometry_wall_exterior_finish","in.geometry_wall_type","in.has_pv","in.heating_fuel","in.heating_setpoint","in.heating_setpoint_has_offset","in.heating_setpoint_offset_magnitude","in.heating_setpoint_offset_period","in.holiday_lighting","in.hot_water_distribution","in.hot_water_fixtures","in.hvac_cooling_efficiency","in.hvac_cooling_partial_space_conditioning","in.hvac_cooling_type","in.hvac_has_ducts","in.hvac_has_shared_system","in.hvac_has_zonal_electric_heating","in.hvac_heating_efficiency","in.hvac_heating_type","in.hvac_heating_type_and_fuel","in.hvac_secondary_heating_efficiency","in.hvac_secondary_heating_type_and_fuel","in.hvac_shared_efficiencies","in.hvac_system_is_faulted","in.hvac_system_single_speed_ac_airflow","in.hvac_system_single_speed_ac_charge","in.hvac_system_single_speed_ashp_airflow","in.hvac_system_single_speed_ashp_charge","in.income","in.income_recs_2015","in.income_recs_2020","in.infiltration","in.insulation_ceiling","in.insulation_floor","in.insulation_foundation_wall","in.insulation_rim_joist","in.insulation_roof","in.insulation_slab","in.insulation_wall","in.interior_shading","in.iso_rto_region","in.lighting","in.lighting_interior_use","in.lighting_other_use","in.mechanical_ventilation","in.misc_extra_refrigerator","in.misc_freezer","in.misc_gas_fireplace","in.misc_gas_grill","in.misc_gas_lighting","in.misc_hot_tub_spa","in.misc_pool","in.misc_pool_heater","in.misc_pool_pump","in.misc_well_pump","in.natural_ventilation","in.neighbors","in.occupants","in.orientation","in.overhangs","in.plug_load_diversity","in.plug_loads","in.puma","in.puma_metro_status","in.pv_orientation","in.pv_system_size","in.radiant_barrier","in.range_spot_vent_hour","in.reeds_balancing_area","in.refrigerator","in.roof_material","in.schedules","in.solar_hot_water","in.state","in.tenure","in.units_represented","in.usage_level","in.vacancy_status","in.vintage","in.vintage_acs","in.water_heater_efficiency","in.water_heater_fuel","in.water_heater_in_unit","in.weather_file_city","in.weather_file_latitude","in.weather_file_longitude","in.window_areas","in.windows","upgrade.insulation_roof","upgrade.water_heater_efficiency","upgrade.hvac_cooling_efficiency","upgrade.infiltration_reduction","upgrade.geometry_foundation_type","upgrade.clothes_dryer","upgrade.insulation_ceiling","upgrade.ducts","upgrade.hvac_heating_type","upgrade.insulation_wall","upgrade.insulation_foundation_wall","upgrade.hvac_heating_efficiency","upgrade.cooking_range"
273829,1690,"Hour4",3,"Mixed-Humid","None","Standard Efficiency","Not in a census Place","Electric, 80% Usage","Standard, 80% Usage","Yes","Propane, 80% Usage","70F","No","0F","None","G4500550","None","290 Rated kWh, 80% Usage","20 ft^2","Fiberglass","None","2 ft","None","kg/MWh,kg/MWh,kg/MWh,kg/MWh","lb/MBtu,lb/MBtu,lb/MBtu,lb/MBtu","195.9,195.9,195.9,195.9","147.3,147.3,147.3,147.3","177.8,177.8,177.8,177.8","LRMER_MidCase_15_2025start,LRMER_LowRECost_15_2025start,LRMER_95DecarbBy2035_15_2025start,LRMER_LowRECost_25_2025start","CO2e,CO2e,CO2e,CO2e","200.0,200.0,200.0,200.0","0-100%","SRVCc","Vented Attic","None","None","None","None","None","Single-Family Detached","Single-Family Detached","Single-Family Detached","1500-1999","1500-2499","Slab","2 Car",2,2,"<8","Brick, Medium/Dark","Wood Frame","No","Electricity","80F","No","0F","None","No Exterior Use","Uninsulated","50% Usage","Room AC, EER 12.0","60% Conditioned","Room AC","No","None","Yes","Electric Baseboard, 100% Efficiency","Non-Ducted Heating","Electricity Baseboard","None","None","None","No","None","None","None","None","10000-14999","<20000","<20000","40 ACH50","R-7","None","None","None","Unfinished, Uninsulated","Uninsulated","Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85","None","100% LED","100% Usage","100% Usage","None","None","EF 12, National Average","None","Gas Grill","None","None","None","None","None","Typical Efficiency","Cooling Season, 7 days/wk","Left/Right at 15ft","1","West","None","50%","106%","G45000605","In metro area, not/partially in principal city","None","None","No","Hour12",96,"EF 19.9, 100% Usage","Composition Shingles","Stochastic","None","SC","Owner",1,"Low","Occupied","1970s","1960-79","Electric Standard","Electricity","Yes","Shaw Afb Sumter",33.97,-80.48,"F15 B15 L15 R15","Single, Clear, Non-metal","","Electric Heat Pump, 50 gal, 3.45 UEF","Heat Pump","30%","","Electric, Premium, Heat Pump, Ventless, 80% Usage","R-49","","","Wood Stud, R-13","","MSHP, SEER 29.3, 14 HSPF, Max Load","Electric, Induction, 80% Usage"
401347,885,"Hour4",3,"Mixed-Humid","None","Standard Efficiency","Not in a census Place","Electric, 120% Usage","EnergyStar, 120% Usage","Yes","Gas, 120% Usage","68F","No","0F","None","G4500830","None","None","20 ft^2","Fiberglass","20% Leakage, Uninsulated","2 ft","None","kg/MWh,kg/MWh,kg/MWh,kg/MWh","lb/MBtu,lb/MBtu,lb/MBtu,lb/MBtu","195.9,195.9,195.9,195.9","147.3,147.3,147.3,147.3","177.8,177.8,177.8,177.8","LRMER_MidCase_15_2025start,LRMER_LowRECost_15_2025start,LRMER_95DecarbBy2035_15_2025start,LRMER_LowRECost_25_2025start","CO2e,CO2e,CO2e,CO2e","200.0,200.0,200.0,200.0","100-150%","SRVCc","Vented Attic","None","None","None","None","None","Single-Family Detached","Single-Family Detached","Single-Family Detached","750-999","0-1499","Vented Crawlspace","None",1,1,"<8","Brick, Medium/Dark","Wood Frame","No","Natural Gas","70F","No","0F","None","No Exterior Use","Uninsulated","200% Usage","AC, SEER 13","100% Conditioned","Central AC","Yes","None","No","Fuel Furnace, 80% AFUE","Ducted Heating","Natural Gas Fuel Furnace","None","None","None","No","None","None","None","None","15000-19999","<20000","<20000","40 ACH50","R-13","Uninsulated","Uninsulated","Uninsulated","Unfinished, Uninsulated","None","Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85","None","100% LED","100% Usage","100% Usage","None","None","None","None","None","None","None","None","None","None","None","Cooling Season, 7 days/wk","Left/Right at 15ft","1","Northeast","None","200%","106%","G45000302","In metro area, not/partially in principal city","None","None","No","Hour11",95,"EF 17.6, 100% Usage","Wood Shingles","Stochastic","None","SC","Renter",1,"High","Occupied","1950s","1940-59","Natural Gas Standard","Natural Gas","Yes","Greenville Greenvil",34.9,-82.22,"F12 B12 L12 R12","Single, Clear, Non-metal","","Electric Heat Pump, 50 gal, 3.45 UEF","Heat Pump","30%","Unvented Crawlspace","Electric, Premium, Heat Pump, Ventless, 120% Usage","R-49","10% Leakage, R-8","Ducted Heat Pump","Wood Stud, R-13","Wall R-10, Interior","MSHP, SEER 24, 13 HSPF","Electric, Induction, 120% Usage"
446418,2176,"Hour18",4,"Mixed-Humid","None","Standard Efficiency","Not in a census Place","Electric, 120% Usage","EnergyStar, 120% Usage","Yes","Electric, 120% Usage","68F","No","0F","None","G4500030","None","None","20 ft^2","Fiberglass","30% Leakage, Uninsulated","2 ft","None","kg/MWh,kg/MWh,kg/MWh,kg/MWh","lb/MBtu,lb/MBtu,lb/MBtu,lb/MBtu","195.9,195.9,195.9,195.9","147.3,147.3,147.3,147.3","177.8,177.8,177.8,177.8","LRMER_MidCase_15_2025start,LRMER_LowRECost_15_2025start,LRMER_95DecarbBy2035_15_2025start,LRMER_LowRECost_25_2025start","CO2e,CO2e,CO2e,CO2e","200.0,200.0,200.0,200.0","400%+","SRVCc","Vented Attic","None","None","None","None","None","Single-Family Detached","Single-Family Detached","Single-Family Detached","2000-2499","1500-2499","Vented Crawlspace","1 Car",1,1,"<8","None","Brick","No","Electricity","78F","No","0F","None","No Exterior Use","Uninsulated","200% Usage","AC, SEER 10","100% Conditioned","Central AC","Yes","None","No","Electric Furnace, 100% AFUE","Ducted Heating","Electricity Electric Furnace","None","None","None","No","None","None","None","None","120000-139999","120000-139999","100000-149999","15 ACH50","R-13","Uninsulated","Uninsulated","Uninsulated","Unfinished, Uninsulated","None","Brick, 12-in, 3-wythe, R-7","Summer = 0.7, Winter = 0.85","None","100% LED","100% Usage","100% Usage","None","None","EF 12, National Average","Gas Fireplace","None","None","None","None","None","None","None","Cooling Season, 7 days/wk","Left/Right at 15ft","4","Southwest","None","200%","106%","G45001500","In metro area, not/partially in principal city","None","None","No","Hour11",96,"EF 17.6, 100% Usage","Tile, Clay or Ceramic","Stochastic","None","SC","Owner",1,"High","Occupied","1970s","1960-79","Electric Premium","Electricity","Yes","Augusta Bush Field",33.37,-81.97,"F12 B12 L12 R12","Single, Clear, Non-metal","","Electric Heat Pump, 66 gal, 3.35 UEF","Heat Pump","30%","Unvented Crawlspace","Electric, Premium, Heat Pump, Ventless, 120% Usage","R-49","","Ducted Heat Pump","","Wall R-10, Interior","MSHP, SEER 24, 13 HSPF","Electric, Induction, 120% Usage"
363396,8194,"Hour0",5,"Hot-Humid","None","Standard Efficiency, No usage","Not in a census Place","Electric, 120% Usage","Standard, 120% Usage","Yes","Electric, 120% Usage","75F","No","0F","None","G4500530","None","None","20 ft^2","Fiberglass","20% Leakage, R-4","2 ft","None","kg/MWh,kg/MWh,kg/MWh,kg/MWh","lb/MBtu,lb/MBtu,lb/MBtu,lb/MBtu","195.9,195.9,195.9,195.9","147.3,147.3,147.3,147.3","177.8,177.8,177.8,177.8","LRMER_MidCase_15_2025start,LRMER_LowRECost_15_2025start,LRMER_95DecarbBy2035_15_2025start,LRMER_LowRECost_25_2025start","CO2e,CO2e,CO2e,CO2e","200.0,200.0,200.0,200.0","400%+","SRVCc","Vented Attic","None","None","None","None","None","Single-Family Detached","Single-Family Detached","Single-Family Detached","4000+","4000+","Slab","None",2,2,"<8","Vinyl, Light","Wood Frame","No","Electricity","55F","No","0F","None","No Exterior Use","Uninsulated","200% Usage","AC, SEER 13","100% Conditioned","Central AC","Yes","None","No","Electric Furnace, 100% AFUE","Ducted Heating","Electricity Electric Furnace","None","None","None","No","None","None","None","None","140000-159999","140000+","150000+","3 ACH50","R-19","None","None","None","Unfinished, Uninsulated","2ft R10 Under, Horizontal","Wood Stud, R-15","Summer = 0.7, Winter = 0.85","None","100% Incandescent","100% Usage","100% Usage","None","None","None","None","None","None","None","Has Pool","None","1.0 HP Pump","None","Cooling Season, 7 days/wk","Left/Right at 15ft","4","West","None","200%","106%","G45001400","In metro area, not/partially in principal city","None","None","No","Hour0",96,"EF 17.6, 100% Usage","Composition Shingles","Stochastic","None","SC","Owner",1,"High","Vacant","1990s","1980-99","Electric Standard","Electricity","Yes","Beaufort Mcas",32.48,-80.72,"F18 B18 L18 R18","Single, Clear, Non-metal","","Electric Heat Pump, 80 gal, 3.45 UEF","Heat Pump","","","Electric, Premium, Heat Pump, Ventless, 120% Usage","R-49","10% Leakage, R-8","Ducted Heat Pump","","","MSHP, SEER 24, 13 HSPF","Electric, Induction, 120% Usage"
382806,1220,"Hour5",3,"Mixed-Humid","None","None","Not in a census Place","Gas, 100% Usage","Standard, 100% Usage","Yes","Electric, 100% Usage","70F","No","0F","None","G4500790","None","None","20 ft^2","Fiberglass","30% Leakage, R-4","2 ft","None","kg/MWh,kg/MWh,kg/MWh,kg/MWh","lb/MBtu,lb/MBtu,lb/MBtu,lb/MBtu","195.9,195.9,195.9,195.9","147.3,147.3,147.3,147.3","177.8,177.8,177.8,177.8","LRMER_MidCase_15_2025start,LRMER_LowRECost_15_2025start,LRMER_95DecarbBy2035_15_2025start,LRMER_LowRECost_25_2025start","CO2e,CO2e,CO2e,CO2e","200.0,200.0,200.0,200.0","100-150%","SRVCc","Vented Attic","None","None","None","None","None","Single-Family Detached","Single-Family Detached","Single-Family Detached","1000-1499","0-1499","Slab","None",1,1,"<8","None","Brick","No","Natural Gas","70F","Yes","3F","Night -3h","No Exterior Use","Uninsulated","100% Usage","AC, SEER 15","100% Conditioned","Central AC","Yes","None","No","Fuel Furnace, 92.5% AFUE","Ducted Heating","Natural Gas Fuel Furnace","None","None","None","No","None","None","None","None","20000-24999","20000-39999","20000-39999","7 ACH50","R-13","None","None","None","Unfinished, Uninsulated","Uninsulated","Brick, 12-in, 3-wythe, R-11","Summer = 0.7, Winter = 0.85","None","100% Incandescent","100% Usage","100% Usage","None","None","None","None","None","None","None","None","None","None","None","Cooling Season, 7 days/wk","Left/Right at 15ft","2","North","None","100%","106%","G45000603","In metro area, not/partially in principal city","None","None","No","Hour14",96,"EF 17.6, 100% Usage","Composition Shingles","Stochastic","None","SC","Owner",1,"Medium","Occupied","1980s","1980-99","Natural Gas Premium","Natural Gas","Yes","Columbia Owens Apt",33.97,-81,"F9 B9 L9 R9","Double, Clear, Metal, Air","","Electric Heat Pump, 50 gal, 3.45 UEF","Heat Pump","","","Electric, Premium, Heat Pump, Ventless, 100% Usage","R-49","10% Leakage, R-8","Ducted Heat Pump","","","MSHP, SEER 24, 13 HSPF","Electric, Induction, 100% Usage"
308995,1220,"Hour22",3,"Mixed-Humid","None","Standard Efficiency","SC, Columbia","Electric, 80% Usage","EnergyStar, 80% Usage","Yes","Gas, 80% Usage","65F","No","0F","None","G4500790","None","None","20 ft^2","Fiberglass","30% Leakage, Uninsulated","2 ft","None","kg/MWh,kg/MWh,kg/MWh,kg/MWh","lb/MBtu,lb/MBtu,lb/MBtu,lb/MBtu","195.9,195.9,195.9,195.9","147.3,147.3,147.3,147.3","177.8,177.8,177.8,177.8","LRMER_MidCase_15_2025start,LRMER_LowRECost_15_2025start,LRMER_95DecarbBy2035_15_2025start,LRMER_LowRECost_25_2025start","CO2e,CO2e,CO2e,CO2e","200.0,200.0,200.0,200.0","200-300%","SRVCc","Vented Attic","None","None","None","None","None","Single-Family Detached","Single-Family Detached","Single-Family Detached","1000-1499","0-1499","Vented Crawlspace","None",1,1,"<8","Brick, Medium/Dark","Wood Frame","No","Natural Gas","70F","No","0F","None","No Exterior Use","Uninsulated","50% Usage","AC, SEER 13","100% Conditioned","Central AC","Yes","None","No","Fuel Furnace, 80% AFUE","Ducted Heating","Natural Gas Fuel Furnace","None","None","None","No","None","None","None","None","60000-69999","60000-79999","60000-99999","10 ACH50","R-38","Uninsulated","Uninsulated","Uninsulated","Unfinished, Uninsulated","None","Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85","None","100% LED","100% Usage","100% Usage","None","None","None","None","None","None","None","None","None","None","None","Cooling Season, 7 days/wk","Left/Right at 15ft","4","Southeast","None","50%","106%","G45000604","In metro area, not/partially in principal city","None","None","No","Hour6",96,"EF 17.6, 100% Usage","Composition Shingles","Stochastic","None","SC","Renter",1,"Low","Occupied","1940s","1940-59","Natural Gas Standard","Natural Gas","Yes","Columbia Owens Apt",33.97,-81,"F15 B15 L15 R15","Double, Clear, Metal, Air","","Electric Heat Pump, 50 gal, 3.45 UEF","Heat Pump","","Unvented Crawlspace","Electric, Premium, Heat Pump, Ventless, 80% Usage","","","Ducted Heat Pump","Wood Stud, R-13","Wall R-10, Interior","MSHP, SEER 24, 13 HSPF","Electric, Induction, 80% Usage"
215101,2663,"Hour18",4,"Hot-Humid","None","Standard Efficiency, No usage","SC, Hilton Head Island","Electric, 80% Usage","Standard, 80% Usage","Yes","Gas, 80% Usage","78F","Yes","2F","Night Setup +5h","G4500130","None","290 Rated kWh, 80% Usage","20 ft^2","Fiberglass","30% Leakage, R-8","2 ft","None","kg/MWh,kg/MWh,kg/MWh,kg/MWh","lb/MBtu,lb/MBtu,lb/MBtu,lb/MBtu","195.9,195.9,195.9,195.9","147.3,147.3,147.3,147.3","177.8,177.8,177.8,177.8","LRMER_MidCase_15_2025start,LRMER_LowRECost_15_2025start,LRMER_95DecarbBy2035_15_2025start,LRMER_LowRECost_25_2025start","CO2e,CO2e,CO2e,CO2e","200.0,200.0,200.0,200.0","400%+","SRVCc","Vented Attic","None","None","None","None","None","Single-Family Detached","Single-Family Detached","Single-Family Detached","2500-2999","2500-3999","Slab","3 Car",2,2,"<8","Vinyl, Light","Wood Frame","No","Electricity","55F","No","0F","None","No Exterior Use","Uninsulated","50% Usage","Heat Pump","100% Conditioned","Heat Pump","Yes","None","No","ASHP, SEER 13, 7.7 HSPF","Ducted Heat Pump","Electricity ASHP","None","None","None","No","None","None","None","None","100000-119999","100000-119999","100000-149999","5 ACH50","R-38","None","None","None","Unfinished, Uninsulated","Uninsulated","Wood Stud, R-11","Summer = 0.7, Winter = 0.85","None","100% CFL","100% Usage","100% Usage","None","None","None","None","Gas Grill","None","None","None","None","None","None","Cooling Season, 7 days/wk","Left/Right at 15ft","3","Northwest","None","50%","106%","G45001400","In metro area, not/partially in principal city","None","None","No","Hour13",96,"EF 15.9, 100% Usage","Asphalt Shingles, Medium","Stochastic","None","SC","Owner",1,"Low","Vacant","2000s","2000-09","Electric Standard","Electricity","Yes","Beaufort Mcas",32.48,-80.72,"F9 B9 L9 R9","Double, Low-E, Non-metal, Air, M-Gain","","Electric Heat Pump, 66 gal, 3.35 UEF","Heat Pump","","","Electric, Premium, Heat Pump, Ventless, 80% Usage","","10% Leakage, R-8","Ducted Heat Pump","","","MSHP, SEER 24, 13 HSPF","Electric, Induction, 80% Usage"
344346,2663,"Hour7",3,"Mixed-Humid","None","Standard Efficiency","Not in a census Place","Electric, 100% Usage","EnergyStar, 100% Usage","Yes","Electric, 100% Usage","78F","No","0F","None","G4500450","None","None","20 ft^2","Fiberglass","20% Leakage, R-8","2 ft","None","kg/MWh,kg/MWh,kg/MWh,kg/MWh","lb/MBtu,lb/MBtu,lb/MBtu,lb/MBtu","195.9,195.9,195.9,195.9","147.3,147.3,147.3,147.3","177.8,177.8,177.8,177.8","LRMER_MidCase_15_2025start,LRMER_LowRECost_15_2025start,LRMER_95DecarbBy2035_15_2025start,LRMER_LowRECost_25_2025start","CO2e,CO2e,CO2e,CO2e","200.0,200.0,200.0,200.0","400%+","SRVCc","Vented Attic","None","None","None","None","None","Single-Family Detached","Single-Family Detached","Single-Family Detached","2500-2999","2500-3999","Ambient","None",1,1,"<8","Brick, Medium/Dark","Wood Frame","No","Electricity","68F","No","0F","None","No Exterior Use","Uninsulated","100% Usage","Heat Pump","100% Conditioned","Heat Pump","Yes","None","No","ASHP, SEER 15, 8.5 HSPF","Ducted Heat Pump","Electricity ASHP","None","None","None","No","None","None","None","None","70000-79999","60000-79999","60000-99999","7 ACH50","R-30","Ceiling R-13","None","None","Unfinished, Uninsulated","None","Wood Stud, R-11","Summer = 0.7, Winter = 0.85","None","100% LED","100% Usage","100% Usage","None","None","None","None","None","None","Gas","None","None","None","Typical Efficiency","Cooling Season, 7 days/wk","Left/Right at 15ft","1","West","None","100%","106%","G45000102","In metro area, not/partially in principal city","None","None","No","Hour16",95,"EF 17.6, 100% Usage","Composition Shingles","Stochastic","None","SC","Owner",1,"Medium","Occupied","2000s","2000-09","Electric Standard","Electricity","Yes","Greenville Greenvil",34.9,-82.22,"F18 B18 L18 R18","Double, Low-E, Non-metal, Air, M-Gain","","Electric Heat Pump, 50 gal, 3.45 UEF","Heat Pump","","","Electric, Premium, Heat Pump, Ventless, 100% Usage","R-49","10% Leakage, R-8","Ducted Heat Pump","","","MSHP, SEER 24, 13 HSPF","Electric, Induction, 100% Usage"
113638,2176,"Hour22",3,"Hot-Humid","None","None","Not in a census Place","Gas, 80% Usage","Standard, 80% Usage","Yes","Gas, 80% Usage","72F","No","0F","None","G4500130","None","None","20 ft^2","Fiberglass","30% Leakage, R-4","2 ft","None","kg/MWh,kg/MWh,kg/MWh,kg/MWh","lb/MBtu,lb/MBtu,lb/MBtu,lb/MBtu","195.9,195.9,195.9,195.9","147.3,147.3,147.3,147.3","177.8,177.8,177.8,177.8","LRMER_MidCase_15_2025start,LRMER_LowRECost_15_2025start,LRMER_95DecarbBy2035_15_2025start,LRMER_LowRECost_25_2025start","CO2e,CO2e,CO2e,CO2e","200.0,200.0,200.0,200.0","200-300%","SRVCc","Vented Attic","None","None","None","None","None","Single-Family Detached","Single-Family Detached","Single-Family Detached","2000-2499","1500-2499","Slab","2 Car",1,1,"<8","Wood, Medium/Dark","Wood Frame","No","Natural Gas","78F","Yes","12F","Day -5h","No Exterior Use","Uninsulated","50% Usage","AC, SEER 15","80% Conditioned","Central AC","Yes","None","No","Fuel Furnace, 80% AFUE","Ducted Heating","Natural Gas Fuel Furnace","None","None","None","No","None","None","None","None","70000-79999","60000-79999","60000-99999","8 ACH50","R-30","None","None","None","Unfinished, Uninsulated","2ft R5 Under, Horizontal","Wood Stud, R-15","Summer = 0.7, Winter = 0.85","None","100% Incandescent","100% Usage","100% Usage","None","None","EF 12, National Average","None","None","None","None","None","None","None","None","Cooling Season, 7 days/wk","Left/Right at 15ft","4","West","None","50%","106%","G45001400","In metro area, not/partially in principal city","None","None","No","Hour17",96,"EF 19.9, 100% Usage","Composition Shingles","Stochastic","None","SC","Owner",1,"Low","Occupied","1990s","1980-99","Electric Standard","Electricity","Yes","Beaufort Mcas",32.48,-80.72,"F12 B12 L12 R12","Single, Clear, Metal","","Electric Heat Pump, 50 gal, 3.45 UEF","Heat Pump","","","Electric, Premium, Heat Pump, Ventless, 80% Usage","R-49","10% Leakage, R-8","Ducted Heat Pump","","","MSHP, SEER 24, 13 HSPF","Electric, Induction, 80% Usage"
346083,2176,"Hour1",3,"Hot-Humid","None","None","Not in a census Place","Electric, 80% Usage","EnergyStar, 80% Usage","Yes","Electric, 80% Usage","80F","No","0F","None","G4500290","None","None","20 ft^2","Fiberglass","20% Leakage, Uninsulated","2 ft","None","kg/MWh,kg/MWh,kg/MWh,kg/MWh","lb/MBtu,lb/MBtu,lb/MBtu,lb/MBtu","195.9,195.9,195.9,195.9","147.3,147.3,147.3,147.3","177.8,177.8,177.8,177.8","LRMER_MidCase_15_2025start,LRMER_LowRECost_15_2025start,LRMER_95DecarbBy2035_15_2025start,LRMER_LowRECost_25_2025start","CO2e,CO2e,CO2e,CO2e","200.0,200.0,200.0,200.0","150-200%","SRVCc","Vented Attic","None","None","None","None","None","Single-Family Detached","Single-Family Detached","Single-Family Detached","2000-2499","1500-2499","Vented Crawlspace","None",1,1,"<8","Vinyl, Light","Wood Frame","No","Electricity","78F","Yes","3F","Night +3h","No Exterior Use","Uninsulated","50% Usage","Heat Pump","100% Conditioned","Heat Pump","Yes","None","No","ASHP, SEER 13, 7.7 HSPF","Ducted Heat Pump","Electricity ASHP","None","None","None","No","None","None","None","None","30000-34999","20000-39999","20000-39999","6 ACH50","R-30","Ceiling R-13","Uninsulated","Uninsulated","Unfinished, Uninsulated","None","Wood Stud, R-11","Summer = 0.7, Winter = 0.85","None","100% CFL","100% Usage","100% Usage","None","None","None","None","None","None","Electric","None","None","None","Typical Efficiency","Cooling Season, 7 days/wk","Left/Right at 15ft","2","East","None","50%","106%","G45001300","Not/partially in metro area","None","None","No","Hour17",96,"EF 10.5, 100% Usage","Wood Shingles","Stochastic","None","SC","Owner",1,"Low","Occupied","1990s","1980-99","Natural Gas Standard","Natural Gas","Yes","Beaufort Mcas",32.48,-80.72,"F15 B15 L15 R15","Double, Clear, Non-metal, Air","","Electric Heat Pump, 50 gal, 3.45 UEF","Heat Pump","","Unvented Crawlspace","Electric, Premium, Heat Pump, Ventless, 80% Usage","R-49","10% Leakage, R-8","Ducted Heat Pump","","Wall R-10, Interior","MSHP, SEER 24, 13 HSPF","Electric, Induction, 80% Usage"
347073,1220,"Hour8",4,"Mixed-Humid","None","Standard Efficiency","Not in a census Place","Electric, 80% Usage","EnergyStar, 80% Usage","Yes","Electric, 80% Usage","78F","No","0F","None","G4500390","None","None","20 ft^2","Fiberglass","30% Leakage, Uninsulated","2 ft","None","kg/MWh,kg/MWh,kg/MWh,kg/MWh","lb/MBtu,lb/MBtu,lb/MBtu,lb/MBtu","195.9,195.9,195.9,195.9","147.3,147.3,147.3,147.3","177.8,177.8,177.8,177.8","LRMER_MidCase_15_2025start,LRMER_LowRECost_15_2025start,LRMER_95DecarbBy2035_15_2025start,LRMER_LowRECost_25_2025start","CO2e,CO2e,CO2e,CO2e","200.0,200.0,200.0,200.0","200-300%","SRVCc","Vented Attic","None","None","None","None","None","Single-Family Detached","Single-Family Detached","Single-Family Detached","1000-1499","0-1499","Vented Crawlspace","1 Car",1,1,"<8","Wood, Medium/Dark","Wood Frame","No","Electricity","72F","Yes","12F","Day +3h","No Exterior Use","Uninsulated","50% Usage","AC, SEER 10","100% Conditioned","Central AC","Yes","None","Yes","Electric Baseboard, 100% Efficiency","Non-Ducted Heating","Electricity Baseboard","None","None","None","No","None","None","None","None","40000-44999","40000-59999","40000-59999","25 ACH50","R-30","Uninsulated","Uninsulated","Uninsulated","Unfinished, Uninsulated","None","Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85","None","100% Incandescent","100% Usage","100% Usage","None","EF 19.9","EF 12, National Average","None","None","None","None","None","None","None","None","Cooling Season, 7 days/wk","Left/Right at 15ft","2","South","None","50%","106%","G45000603","In metro area, not/partially in principal city","None","None","No","Hour17",96,"EF 15.9, 100% Usage","Asphalt Shingles, Medium","Stochastic","None","SC","Owner",1,"Low","Occupied","1960s","1960-79","Electric Standard","Electricity","Yes","Columbia Owens Apt",33.97,-81,"F18 B18 L18 R18","Single, Clear, Non-metal","","Electric Heat Pump, 66 gal, 3.35 UEF","Heat Pump","30%","Unvented Crawlspace","Electric, Premium, Heat Pump, Ventless, 80% Usage","R-49","","Ducted Heat Pump","Wood Stud, R-13","Wall R-10, Interior","MSHP, SEER 24, 13 HSPF","Electric, Induction, 80% Usage"
